100	0.125	0.125	0.5	0.125	0.125
101	0.125	0.125	0.5	0.125	0.125
102	0.125	0.125	0.125	0.125	0.5
103	0.125	0.125	0.5	0.125	0.125
104	0.125	0.125	0.125	0.125	0.5
105	0.5	0.125	0.125	0.125	0.125
106	0.125	0.125	0.125	0.125	0.5
107	0.125	0.125	0.125	0.5	0.125
108	0.125	0.125	0.125	0.125	0.5
109	0.125	0.125	0.125	0.125	0.5
110	0.5	0.125	0.125	0.125	0.125
111	0.125	0.125	0.125	0.125	0.5
112	0.5	0.125	0.125	0.125	0.125
113	0.125	0.125	0.125	0.125	0.5
114	0.125	0.125	0.125	0.125	0.5
115	0.125	0.125	0.125	0.125	0.5
116	0.125	0.125	0.125	0.125	0.5
117	0.125	0.125	0.125	0.5	0.125
118	0.125	0.125	0.125	0.125	0.5
119	0.125	0.125	0.125	0.5	0.125
120	0.125	0.125	0.125	0.125	0.5
121	0.125	0.125	0.125	0.125	0.5
122	0.125	0.125	0.125	0.5	0.125
123	0.125	0.125	0.125	0.125	0.5
124	0.125	0.125	0.125	0.125	0.5
125	0.125	0.125	0.125	0.125	0.5
126	0.125	0.125	0.125	0.125	0.5
127	0.125	0.125	0.125	0.125	0.5
128	0.125	0.125	0.5	0.125	0.125
129	0.125	0.125	0.5	0.125	0.125
130	0.125	0.125	0.125	0.5	0.125
131	0.125	0.125	0.125	0.125	0.5
132	0.125	0.125	0.125	0.125	0.5
133	0.125	0.125	0.5	0.125	0.125
134	0.125	0.5	0.125	0.125	0.125
135	0.125	0.125	0.125	0.5	0.125
136	0.125	0.5	0.125	0.125	0.125
137	0.125	0.125	0.125	0.125	0.5
138	0.125	0.5	0.125	0.125	0.125
139	0.125	0.125	0.125	0.125	0.5
140	0.125	0.125	0.125	0.125	0.5
141	0.125	0.5	0.125	0.125	0.125
142	0.125	0.125	0.125	0.125	0.5
143	0.125	0.125	0.125	0.125	0.5
144	0.125	0.125	0.125	0.125	0.5
145	0.125	0.125	0.125	0.125	0.5
146	0.125	0.125	0.125	0.125	0.5
147	0.125	0.5	0.125	0.125	0.125
148	0.125	0.5	0.125	0.125	0.125
149	0.125	0.125	0.125	0.125	0.5
150	0.5	0.125	0.125	0.125	0.125
151	0.125	0.125	0.125	0.125	0.5
152	0.125	0.125	0.125	0.125	0.5
153	0.125	0.125	0.125	0.125	0.5
154	0.5	0.125	0.125	0.125	0.125
155	0.125	0.125	0.125	0.125	0.5
156	0.125	0.125	0.125	0.125	0.5
157	0.125	0.125	0.125	0.125	0.5
158	0.125	0.125	0.125	0.125	0.5
159	0.125	0.125	0.125	0.125	0.5
160	0.125	0.125	0.5	0.125	0.125
161	0.125	0.5	0.125	0.125	0.125
162	0.125	0.125	0.125	0.125	0.5
163	0.125	0.125	0.125	0.5	0.125
164	0.5	0.125	0.125	0.125	0.125
165	0.125	0.125	0.125	0.125	0.5
166	0.125	0.125	0.125	0.125	0.5
167	0.5	0.125	0.125	0.125	0.125
168	0.125	0.125	0.125	0.125	0.5
169	0.125	0.125	0.125	0.125	0.5
170	0.125	0.125	0.5	0.125	0.125
171	0.125	0.125	0.125	0.125	0.5
172	0.125	0.125	0.125	0.125	0.5
173	0.125	0.125	0.125	0.125	0.5
174	0.125	0.125	0.5	0.125	0.125
175	0.125	0.5	0.125	0.125	0.125
176	0.125	0.125	0.125	0.125	0.5
177	0.125	0.125	0.125	0.125	0.5
178	0.125	0.125	0.125	0.125	0.5
179	0.125	0.125	0.125	0.5	0.125
180	0.125	0.125	0.125	0.5	0.125
181	0.125	0.125	0.125	0.125	0.5
182	0.125	0.125	0.125	0.125	0.5
183	0.125	0.125	0.125	0.5	0.125
184	0.125	0.125	0.125	0.125	0.5
185	0.125	0.125	0.5	0.125	0.125
186	0.125	0.5	0.125	0.125	0.125
187	0.125	0.125	0.125	0.125	0.5
188	0.5	0.125	0.125	0.125	0.125
189	0.125	0.5	0.125	0.125	0.125
190	0.125	0.125	0.125	0.125	0.5
191	0.125	0.5	0.125	0.125	0.125
192	0.125	0.125	0.125	0.5	0.125
193	0.125	0.125	0.125	0.125	0.5
194	0.125	0.5	0.125	0.125	0.125
195	0.125	0.125	0.5	0.125	0.125
196	0.125	0.5	0.125	0.125	0.125
197	0.125	0.125	0.5	0.125	0.125
198	0.125	0.125	0.125	0.125	0.5
199	0.5	0.125	0.125	0.125	0.125
65536	0.5	0.125	0.125	0.125	0.125
65537	0.125	0.125	0.125	0.125	0.5
65538	0.5	0.125	0.125	0.125	0.125
65539	0.125	0.125	0.125	0.125	0.5
65540	0.125	0.125	0.125	0.125	0.5
65541	0.125	0.125	0.125	0.125	0.5
65542	0.125	0.5	0.125	0.125	0.125
65543	0.125	0.125	0.125	0.125	0.5
65544	0.125	0.5	0.125	0.125	0.125
65545	0.125	0.125	0.125	0.5	0.125
65546	0.125	0.125	0.125	0.125	0.5
65547	0.5	0.125	0.125	0.125	0.125
65548	0.125	0.125	0.125	0.125	0.5
65549	0.5	0.125	0.125	0.125	0.125
65550	0.125	0.125	0.125	0.125	0.5
65551	0.125	0.125	0.125	0.125	0.5
65552	0.125	0.125	0.125	0.125	0.5
65553	0.125	0.5	0.125	0.125	0.125
65554	0.125	0.125	0.125	0.125	0.5
65555	0.125	0.125	0.5	0.125	0.125
65556	0.125	0.125	0.125	0.125	0.5
65557	0.125	0.125	0.125	0.125	0.5
65558	0.125	0.125	0.125	0.125	0.5
65559	0.125	0.125	0.5	0.125	0.125
65560	0.125	0.125	0.125	0.125	0.5
65561	0.5	0.125	0.125	0.125	0.125
65562	0.125	0.125	0.125	0.125	0.5
65563	0.125	0.125	0.125	0.125	0.5
65564	0.125	0.125	0.125	0.125	0.5
65565	0.125	0.125	0.5	0.125	0.125
65566	0.125	0.125	0.125	0.125	0.5
65567	0.125	0.125	0.5	0.125	0.125
65568	0.125	0.125	0.125	0.125	0.5
65569	0.125	0.125	0.125	0.125	0.5
65570	0.125	0.125	0.125	0.125	0.5
65571	0.125	0.125	0.125	0.125	0.5
65572	0.125	0.5	0.125	0.125	0.125
65573	0.5	0.125	0.125	0.125	0.125
65574	0.125	0.125	0.125	0.125	0.5
65575	0.125	0.5	0.125	0.125	0.125
65576	0.125	0.125	0.125	0.125	0.5
65577	0.125	0.125	0.125	0.125	0.5
65578	0.125	0.125	0.125	0.125	0.5
65579	0.125	0.125	0.125	0.125	0.5
65580	0.125	0.125	0.125	0.5	0.125
65581	0.5	0.125	0.125	0.125	0.125
65582	0.125	0.125	0.125	0.5	0.125
65583	0.125	0.125	0.125	0.125	0.5
65584	0.125	0.125	0.125	0.125	0.5
65585	0.125	0.125	0.125	0.125	0.5
65586	0.125	0.125	0.125	0.125	0.5
65587	0.125	0.125	0.125	0.125	0.5
65588	0.125	0.5	0.125	0.125	0.125
65589	0.5	0.125	0.125	0.125	0.125
65590	0.125	0.125	0.125	0.125	0.5
65591	0.125	0.125	0.125	0.5	0.125
65592	0.125	0.125	0.5	0.125	0.125
65593	0.125	0.125	0.125	0.5	0.125
65594	0.125	0.125	0.125	0.125	0.5
65595	0.125	0.125	0.125	0.125	0.5
65596	0.5	0.125	0.125	0.125	0.125
65597	0.125	0.125	0.125	0.125	0.5
65598	0.125	0.5	0.125	0.125	0.125
65599	0.125	0.125	0.125	0.125	0.5
65600	0.125	0.125	0.125	0.125	0.5
65601	0.125	0.125	0.125	0.5	0.125
65602	0.125	0.125	0.125	0.125	0.5
65603	0.125	0.125	0.125	0.125	0.5
65604	0.125	0.125	0.125	0.125	0.5
65605	0.125	0.125	0.125	0.125	0.5
65606	0.125	0.125	0.5	0.125	0.125
65607	0.125	0.125	0.125	0.125	0.5
65608	0.125	0.125	0.5	0.125	0.125
65609	0.125	0.125	0.125	0.125	0.5
65610	0.125	0.125	0.125	0.125	0.5
65611	0.125	0.125	0.125	0.125	0.5
65612	0.125	0.5	0.125	0.125	0.125
65613	0.125	0.125	0.125	0.125	0.5
65614	0.125	0.125	0.125	0.5	0.125
65615	0.125	0.125	0.125	0.125	0.5
65616	0.125	0.125	0.125	0.125	0.5
65617	0.125	0.125	0.5	0.125	0.125
65618	0.125	0.125	0.125	0.125	0.5
65619	0.125	0.125	0.125	0.125	0.5
65620	0.125	0.5	0.125	0.125	0.125
65621	0.125	0.125	0.125	0.125	0.5
65622	0.125	0.125	0.125	0.5	0.125
65623	0.125	0.125	0.125	0.5	0.125
65624	0.125	0.125	0.125	0.125	0.5
65625	0.125	0.125	0.125	0.125	0.5
65626	0.125	0.125	0.125	0.5	0.125
65627	0.125	0.125	0.125	0.5	0.125
65628	0.125	0.125	0.125	0.5	0.125
65629	0.125	0.125	0.125	0.5	0.125
65630	0.125	0.125	0.125	0.5	0.125
65631	0.125	0.125	0.125	0.125	0.5
65632	0.125	0.125	0.125	0.5	0.125
65633	0.125	0.125	0.125	0.5	0.125
65634	0.125	0.125	0.125	0.5	0.125
65635	0.5	0.125	0.125	0.125	0.125
65636	0.125	0.125	0.125	0.5	0.125
65637	0.125	0.125	0.125	0.5	0.125
65638	0.125	0.125	0.125	0.5	0.125
65639	0.125	0.125	0.125	0.5	0.125
65640	0.125	0.125	0.125	0.125	0.5
65641	0.125	0.125	0.125	0.125	0.5
65642	0.5	0.125	0.125	0.125	0.125
65643	0.125	0.125	0.125	0.5	0.125
65644	0.125	0.125	0.125	0.125	0.5
65645	0.125	0.125	0.125	0.5	0.125
65646	0.5	0.125	0.125	0.125	0.125
65647	0.125	0.125	0.125	0.5	0.125
65648	0.125	0.125	0.5	0.125	0.125
65649	0.125	0.125	0.125	0.125	0.5
65650	0.125	0.125	0.125	0.125	0.5
65651	0.125	0.125	0.125	0.125	0.5
65652	0.125	0.125	0.125	0.125	0.5
65653	0.125	0.125	0.125	0.125	0.5
65654	0.125	0.5	0.125	0.125	0.125
65655	0.125	0.125	0.125	0.5	0.125
65656	0.125	0.125	0.125	0.125	0.5
65657	0.5	0.125	0.125	0.125	0.125
65658	0.125	0.5	0.125	0.125	0.125
65659	0.125	0.125	0.125	0.125	0.5
65660	0.125	0.125	0.125	0.125	0.5
65661	0.125	0.125	0.125	0.5	0.125
65662	0.125	0.125	0.125	0.125	0.5
65663	0.125	0.125	0.125	0.125	0.5
65664	0.125	0.5	0.125	0.125	0.125
65665	0.125	0.5	0.125	0.125	0.125
65666	0.125	0.125	0.125	0.125	0.5
65667	0.125	0.125	0.125	0.125	0.5
65668	0.125	0.125	0.125	0.125	0.5
65669	0.125	0.125	0.125	0.125	0.5
65670	0.125	0.125	0.125	0.125	0.5
65671	0.125	0.125	0.125	0.125	0.5
65672	0.125	0.125	0.5	0.125	0.125
65673	0.125	0.125	0.125	0.125	0.5
65674	0.125	0.125	0.125	0.125	0.5
65675	0.125	0.5	0.125	0.125	0.125
65676	0.125	0.125	0.5	0.125	0.125
65677	0.125	0.125	0.125	0.125	0.5
65678	0.125	0.125	0.125	0.125	0.5
65679	0.125	0.5	0.125	0.125	0.125
65680	0.125	0.125	0.125	0.125	0.5
65681	0.125	0.125	0.125	0.125	0.5
65682	0.125	0.125	0.125	0.125	0.5
65683	0.125	0.125	0.125	0.125	0.5
65684	0.125	0.125	0.125	0.125	0.5
65685	0.125	0.125	0.5	0.125	0.125
65686	0.125	0.125	0.5	0.125	0.125
65687	0.5	0.125	0.125	0.125	0.125
65688	0.125	0.125	0.125	0.125	0.5
65689	0.125	0.125	0.125	0.125	0.5
65690	0.125	0.125	0.5	0.125	0.125
65691	0.125	0.125	0.125	0.125	0.5
65692	0.125	0.125	0.125	0.125	0.5
65693	0.125	0.125	0.125	0.5	0.125
65694	0.125	0.125	0.125	0.125	0.5
65695	0.125	0.125	0.125	0.5	0.125
65696	0.125	0.125	0.125	0.125	0.5
65697	0.125	0.125	0.125	0.125	0.5
65698	0.125	0.125	0.125	0.125	0.5
65699	0.125	0.5	0.125	0.125	0.125
65700	0.125	0.125	0.125	0.125	0.5
65701	0.125	0.125	0.125	0.125	0.5
65702	0.5	0.125	0.125	0.125	0.125
65703	0.125	0.125	0.125	0.125	0.5
65704	0.125	0.5	0.125	0.125	0.125
65705	0.125	0.125	0.125	0.125	0.5
65706	0.125	0.125	0.125	0.125	0.5
65707	0.125	0.5	0.125	0.125	0.125
65708	0.125	0.125	0.125	0.125	0.5
65709	0.125	0.125	0.125	0.125	0.5
65710	0.125	0.125	0.125	0.125	0.5
65711	0.125	0.125	0.5	0.125	0.125
65712	0.125	0.125	0.125	0.125	0.5
65713	0.125	0.125	0.125	0.5	0.125
65714	0.125	0.125	0.125	0.5	0.125
65715	0.125	0.125	0.125	0.125	0.5
65716	0.125	0.125	0.125	0.125	0.5
65717	0.5	0.125	0.125	0.125	0.125
65718	0.125	0.125	0.125	0.125	0.5
65719	0.125	0.5	0.125	0.125	0.125
65720	0.125	0.125	0.125	0.125	0.5
65721	0.125	0.125	0.125	0.125	0.5
65722	0.125	0.125	0.125	0.125	0.5
65723	0.125	0.125	0.5	0.125	0.125
65724	0.125	0.125	0.125	0.125	0.5
65725	0.125	0.125	0.5	0.125	0.125
65726	0.125	0.125	0.125	0.125	0.5
65727	0.5	0.125	0.125	0.125	0.125
65728	0.125	0.125	0.125	0.125	0.5
65729	0.5	0.125	0.125	0.125	0.125
65730	0.125	0.125	0.125	0.125	0.5
65731	0.125	0.125	0.125	0.125	0.5
65732	0.125	0.125	0.125	0.125	0.5
65733	0.125	0.5	0.125	0.125	0.125
65734	0.125	0.125	0.125	0.125	0.5
65735	0.125	0.125	0.125	0.125	0.5
131072	0.125	0.5	0.125	0.125	0.125
131073	0.125	0.125	0.125	0.125	0.5
131074	0.125	0.125	0.125	0.125	0.5
131075	0.125	0.125	0.125	0.125	0.5
131076	0.125	0.125	0.125	0.5	0.125
131077	0.125	0.125	0.125	0.125	0.5
131078	0.125	0.125	0.125	0.125	0.5
131079	0.125	0.125	0.5	0.125	0.125
131080	0.125	0.125	0.125	0.125	0.5
131081	0.125	0.125	0.125	0.125	0.5
131082	0.125	0.125	0.125	0.125	0.5
131083	0.125	0.125	0.125	0.125	0.5
131084	0.125	0.5	0.125	0.125	0.125
131085	0.125	0.125	0.125	0.5	0.125
131086	0.125	0.125	0.125	0.125	0.5
131087	0.125	0.125	0.125	0.125	0.5
131088	0.125	0.125	0.125	0.125	0.5
131089	0.125	0.125	0.125	0.125	0.5
131090	0.125	0.125	0.125	0.125	0.5
131091	0.125	0.125	0.125	0.125	0.5
131092	0.125	0.125	0.125	0.5	0.125
131093	0.125	0.125	0.125	0.125	0.5
131094	0.125	0.5	0.125	0.125	0.125
131095	0.5	0.125	0.125	0.125	0.125
131096	0.125	0.125	0.125	0.125	0.5
131097	0.125	0.5	0.125	0.125	0.125
131098	0.5	0.125	0.125	0.125	0.125
131099	0.125	0.125	0.125	0.125	0.5
131100	0.125	0.125	0.5	0.125	0.125
131101	0.125	0.125	0.125	0.5	0.125
131102	0.125	0.125	0.5	0.125	0.125
131103	0.5	0.125	0.125	0.125	0.125
131104	0.125	0.125	0.125	0.125	0.5
131105	0.5	0.125	0.125	0.125	0.125
131106	0.5	0.125	0.125	0.125	0.125
131107	0.125	0.125	0.125	0.125	0.5
131108	0.125	0.125	0.5	0.125	0.125
131109	0.125	0.125	0.125	0.125	0.5
131110	0.125	0.125	0.125	0.125	0.5
131111	0.125	0.125	0.125	0.125	0.5
131112	0.125	0.125	0.125	0.125	0.5
131113	0.5	0.125	0.125	0.125	0.125
131114	0.125	0.125	0.125	0.125	0.5
131115	0.125	0.125	0.125	0.125	0.5
131116	0.125	0.125	0.125	0.125	0.5
131117	0.125	0.125	0.125	0.125	0.5
131118	0.125	0.125	0.125	0.125	0.5
131119	0.125	0.125	0.5	0.125	0.125
131120	0.125	0.125	0.125	0.125	0.5
131121	0.125	0.125	0.125	0.125	0.5
131122	0.125	0.125	0.5	0.125	0.125
131123	0.125	0.5	0.125	0.125	0.125
131124	0.5	0.125	0.125	0.125	0.125
131125	0.125	0.125	0.125	0.125	0.5
131126	0.125	0.125	0.125	0.125	0.5
131127	0.125	0.125	0.5	0.125	0.125
131128	0.125	0.125	0.125	0.125	0.5
131129	0.125	0.125	0.125	0.125	0.5
131130	0.125	0.125	0.125	0.5	0.125
131131	0.125	0.5	0.125	0.125	0.125
131132	0.125	0.125	0.125	0.125	0.5
131133	0.125	0.125	0.125	0.125	0.5
131134	0.125	0.125	0.125	0.125	0.5
131135	0.125	0.125	0.125	0.125	0.5
131136	0.125	0.125	0.125	0.125	0.5
131137	0.125	0.125	0.125	0.125	0.5
131138	0.125	0.5	0.125	0.125	0.125
131139	0.125	0.125	0.125	0.125	0.5
131140	0.125	0.125	0.125	0.125	0.5
131141	0.125	0.125	0.125	0.5	0.125
131142	0.125	0.125	0.125	0.125	0.5
131143	0.125	0.125	0.5	0.125	0.125
131144	0.125	0.125	0.5	0.125	0.125
131145	0.125	0.125	0.125	0.125	0.5
131146	0.125	0.125	0.125	0.125	0.5
131147	0.5	0.125	0.125	0.125	0.125
131148	0.125	0.125	0.125	0.125	0.5
131149	0.125	0.125	0.125	0.125	0.5
131150	0.125	0.125	0.125	0.125	0.5
131151	0.125	0.5	0.125	0.125	0.125
131152	0.125	0.5	0.125	0.125	0.125
131153	0.125	0.125	0.125	0.5	0.125
131154	0.125	0.125	0.125	0.5	0.125
131155	0.125	0.125	0.125	0.125	0.5
131156	0.5	0.125	0.125	0.125	0.125
131157	0.125	0.125	0.125	0.5	0.125
131158	0.125	0.125	0.125	0.5	0.125
131159	0.125	0.125	0.125	0.5	0.125
131160	0.125	0.125	0.125	0.5	0.125
131161	0.125	0.125	0.125	0.5	0.125
131162	0.125	0.125	0.125	0.125	0.5
131163	0.125	0.125	0.125	0.5	0.125
131164	0.5	0.125	0.125	0.125	0.125
131165	0.125	0.5	0.125	0.125	0.125
131166	0.125	0.5	0.125	0.125	0.125
131167	0.125	0.125	0.125	0.125	0.5
131168	0.125	0.125	0.125	0.5	0.125
131169	0.125	0.125	0.125	0.5	0.125
131170	0.125	0.125	0.125	0.5	0.125
131171	0.125	0.125	0.125	0.5	0.125
131172	0.125	0.125	0.125	0.5	0.125
131173	0.125	0.125	0.5	0.125	0.125
131174	0.125	0.125	0.125	0.5	0.125
131175	0.125	0.125	0.125	0.5	0.125
131176	0.125	0.125	0.125	0.5	0.125
131177	0.125	0.125	0.5	0.125	0.125
131178	0.125	0.125	0.125	0.5	0.125
131179	0.125	0.125	0.125	0.5	0.125
131180	0.125	0.125	0.125	0.5	0.125
131181	0.125	0.125	0.125	0.5	0.125
131182	0.125	0.125	0.5	0.125	0.125
131183	0.125	0.125	0.125	0.125	0.5
131184	0.125	0.125	0.125	0.5	0.125
131185	0.5	0.125	0.125	0.125	0.125
131186	0.125	0.125	0.125	0.5	0.125
131187	0.125	0.125	0.125	0.5	0.125
131188	0.125	0.125	0.125	0.125	0.5
131189	0.5	0.125	0.125	0.125	0.125
131190	0.5	0.125	0.125	0.125	0.125
131191	0.125	0.125	0.125	0.5	0.125
131192	0.125	0.125	0.125	0.125	0.5
131193	0.125	0.125	0.125	0.125	0.5
131194	0.125	0.125	0.125	0.125	0.5
131195	0.5	0.125	0.125	0.125	0.125
131196	0.125	0.125	0.125	0.125	0.5
131197	0.125	0.125	0.5	0.125	0.125
131198	0.125	0.125	0.125	0.125	0.5
131199	0.125	0.125	0.125	0.125	0.5
131200	0.125	0.125	0.5	0.125	0.125
131201	0.125	0.125	0.125	0.125	0.5
131202	0.125	0.125	0.125	0.125	0.5
131203	0.125	0.125	0.125	0.125	0.5
131204	0.125	0.125	0.125	0.125	0.5
131205	0.125	0.125	0.125	0.5	0.125
131206	0.125	0.125	0.125	0.5	0.125
131207	0.125	0.125	0.125	0.125	0.5
131208	0.5	0.125	0.125	0.125	0.125
131209	0.125	0.125	0.5	0.125	0.125
131210	0.125	0.5	0.125	0.125	0.125
131211	0.125	0.125	0.125	0.125	0.5
131212	0.125	0.125	0.125	0.125	0.5
131213	0.125	0.5	0.125	0.125	0.125
131214	0.125	0.125	0.125	0.125	0.5
131215	0.125	0.5	0.125	0.125	0.125
131216	0.125	0.5	0.125	0.125	0.125
131217	0.125	0.125	0.125	0.125	0.5
131218	0.125	0.5	0.125	0.125	0.125
131219	0.125	0.125	0.125	0.125	0.5
131220	0.125	0.125	0.125	0.125	0.5
131221	0.125	0.125	0.125	0.125	0.5
131222	0.125	0.125	0.5	0.125	0.125
131223	0.125	0.125	0.5	0.125	0.125
131224	0.125	0.125	0.5	0.125	0.125
131225	0.125	0.125	0.125	0.125	0.5
131226	0.125	0.125	0.125	0.125	0.5
131227	0.5	0.125	0.125	0.125	0.125
131228	0.125	0.125	0.125	0.125	0.5
131229	0.125	0.125	0.125	0.125	0.5
131230	0.125	0.125	0.5	0.125	0.125
131231	0.125	0.125	0.125	0.125	0.5
131232	0.125	0.5	0.125	0.125	0.125
131233	0.125	0.125	0.125	0.125	0.5
131234	0.125	0.125	0.125	0.125	0.5
131235	0.125	0.5	0.125	0.125	0.125
131236	0.125	0.125	0.125	0.125	0.5
131237	0.125	0.5	0.125	0.125	0.125
131238	0.125	0.125	0.125	0.125	0.5
131239	0.125	0.125	0.125	0.125	0.5
131240	0.125	0.125	0.125	0.125	0.5
131241	0.125	0.125	0.125	0.125	0.5
131242	0.125	0.125	0.125	0.125	0.5
131243	0.125	0.125	0.5	0.125	0.125
131244	0.125	0.125	0.125	0.125	0.5
131245	0.125	0.125	0.5	0.125	0.125
131246	0.125	0.125	0.125	0.125	0.5
131247	0.125	0.125	0.125	0.125	0.5
131248	0.125	0.125	0.5	0.125	0.125
131249	0.125	0.125	0.125	0.5	0.125
131250	0.125	0.125	0.125	0.125	0.5
131251	0.125	0.125	0.125	0.125	0.5
131252	0.125	0.5	0.125	0.125	0.125
131253	0.125	0.125	0.125	0.125	0.5
131254	0.125	0.125	0.125	0.125	0.5
131255	0.125	0.5	0.125	0.125	0.125
131256	0.125	0.125	0.125	0.125	0.5
131257	0.125	0.125	0.5	0.125	0.125
131258	0.125	0.125	0.125	0.5	0.125
131259	0.125	0.125	0.125	0.5	0.125
131260	0.125	0.125	0.5	0.125	0.125
131261	0.125	0.125	0.125	0.125	0.5
131262	0.125	0.125	0.125	0.125	0.5
131263	0.125	0.5	0.125	0.125	0.125
131264	0.125	0.125	0.125	0.125	0.5
131265	0.125	0.125	0.125	0.125	0.5
131266	0.125	0.125	0.125	0.125	0.5
131267	0.125	0.125	0.125	0.125	0.5
131268	0.125	0.125	0.125	0.125	0.5
131269	0.125	0.125	0.125	0.125	0.5
131270	0.125	0.125	0.125	0.125	0.5
131271	0.125	0.125	0.125	0.5	0.125
196608	0.125	0.5	0.125	0.125	0.125
196609	0.125	0.125	0.125	0.125	0.5
196610	0.125	0.125	0.125	0.125	0.5
196611	0.125	0.125	0.125	0.5	0.125
196612	0.125	0.125	0.125	0.125	0.5
196613	0.125	0.125	0.125	0.125	0.5
196614	0.125	0.125	0.125	0.5	0.125
196615	0.5	0.125	0.125	0.125	0.125
196616	0.125	0.125	0.125	0.125	0.5
196617	0.125	0.125	0.125	0.5	0.125
196618	0.125	0.125	0.125	0.125	0.5
196619	0.125	0.125	0.125	0.5	0.125
196620	0.125	0.125	0.125	0.125	0.5
196621	0.125	0.125	0.125	0.5	0.125
196622	0.125	0.125	0.125	0.125	0.5
196623	0.5	0.125	0.125	0.125	0.125
196624	0.125	0.125	0.125	0.125	0.5
